page,product_name,star,title,review,skin_type
2,[피지쓱싹] 브링그린 티트리시카수딩토너 500mL 기획/단품,,"['복합성에 좋아요', '진정에 좋아요', '자극없이 순해요']","💙브링그린 티트리시카라인은 건성인 저도, 지성인 동생도 애용하는 만능 진정 라인이에요!💙토너는 유분감 없이 수분만 가득한 물제형인데 자극도 없고 피부온도도 내려줘서 트러블 피부가 첫단계에 수분 보충하기 딱 좋아요! 정말 시원촉촉하다는 말이 어울리는 제형입니다!💙토너패드는 여름철 제 애용템인데, 피지 각질을 개운하게 싹 걷어가줘서 꿉꿉한 날씨에 쓰기 좋았어요! 기름기때문에 트러블 올라오시는 분들께 강추입니다💙수분크림은 정말 수분크림 느낌이어서 건성인 제게는 수분충전용으로, 지성인 동생에게는 마무리용 크림으로 사용되고 있습니다. 토ㄹ든 수분크림같이 히알루론산 크림은 애매하게 답답한 막같은게 느껴지는데, 얘는 진짜 시원해서 피부가 촉촉하지만 숨 쉬는 기분이에요💙모든 피부가 사계절 내내 사용 가능하지만 특히 예민한 피부, 트러블 피부에게 완전 강추하는 제품입니다","['건성', '겨울쿨톤', '다크서클', '민감성']"
2,[피지쓱싹] 브링그린 티트리시카수딩토너 500mL 기획/단품,,"['복합성에 좋아요', '진정에 좋아요', '자극없이 순해요']",용량 작은거 한번 써봤다가 마음에 들어서 500ml짜리 벌써 두통 째 쓰고 있어요!! 물같은 제형에 수분충존하기 좋은것같아요! 진정도 잘 되는것같고 순해요!! 양도 많고 다른 토너들보다 싸서 완존 짱짱🥹🤍매일먀일 쓰고있슨니다ㅠㅠ,[]
2,[피지쓱싹] 브링그린 티트리시카수딩토너 500mL 기획/단품,,"['지성에 좋아요', '진정에 좋아요', '자극없이 순해요']",미스트 대신으로 사용해도 좋고 활용도가 높아요! 용량이 정말 마음에 들어요~,"['복합성', '웜톤']"
2,[피지쓱싹] 브링그린 티트리시카수딩토너 500mL 기획/단품,,"['지성에 좋아요', '보습에 좋아요', '자극없이 순해요']",수분이 부족한 지성... 수부지 피부인 저는 필수로 물같은 토너를 가장 처음 발라서 얼굴을 진정시킵니다.   지성 피부를 위한 자극없고 순한 토너입니다. 시원하게 진정되는게 있고 속 깊이 촉촉하게 들어가는 느낌 입니다. 브링그린 세럼과 같이 쓰면 더 좋은듯합니다.,"['복합성', '가을웜톤', '각질', '모공']"
2,[피지쓱싹] 브링그린 티트리시카수딩토너 500mL 기획/단품,,"['복합성에 좋아요', '진정에 좋아요', '자극없이 순해요']","작년?재작년부터 꾸준히 잘쓰고있는 제품입니다자잘한 트러블이 계속나서, 그걸 케어하고싶어서쓰기시작했구요사용하고난뒤로 확연히 많이 줄었습니다촉촉한 물토너타입이고 흡수도빠르고특유의 향도없어서 편안히 쓰고있습니다","['복합성', '각질', '모공']"
2,[피지쓱싹] 브링그린 티트리시카수딩토너 500mL 기획/단품,,"['복합성에 좋아요', '진정에 좋아요', '자극없이 순해요']",예전에 피부과 시술 잘못 받고 얼굴 붉어짐과 함께 오돌토돌 좁쌀 여드름도 올라오고 피부도 엄청 초초초예민해진 그야말로 최악의 피부컨디션일 때 다른 토너 이것저것 써보다가 피부가 가라앉을 기미가 안보여서 최후의 수단으로 이 토너 사용했었는데 이거 저녁에 한 번 쓰고 자고 일어났더니 말도 안되게 좁쌀 여드름도 들어가고 붉어짐도 사라지고 피부도 진정돼서 진작 사용할걸 후회한 토너입니다..✨피부 예민해질 때 찾게 되는 인생토너 진짜 최고👍🏻,[]
2,[피지쓱싹] 브링그린 티트리시카수딩토너 500mL 기획/단품,,"['지성에 좋아요', '진정에 좋아요', '자극없이 순해요']",🌟환절기 닦토 강추산뜻한 물토너로 화장솜에 묻혀 피부결 정돈해 주기 정말 좋았어요! 화장솜이 축축할 정도로 토너를 사용한 후 잠시 기다려 주면 홍조가 잡히는 게 눈에 보여 신기하더라구요. 사용감이 정말 산뜻하고 수분감도 어느 정도 유지되는 편입니다.,"['건성', '여름쿨톤', '각질', '다크서클']"
2,[피지쓱싹] 브링그린 티트리시카수딩토너 500mL 기획/단품,,"['복합성에 좋아요', '보습에 좋아요', '자극없이 순해요']","바를때 엄청 시원한 느낌이 들어서 피부 쿨링 & 진정 효능이 있는 것 같아요 :) 4계절 내내 좋겠지만, 저는 특히 요즘같이 간절기에 딱인거 같아요! 피부 각질도 잠재워주고, 결케어 해주면서, 수분공급까지! 지복합성인 제 피부에도 너무 잘 맞아 꾸준히 사용하고 있고, 산뜻하게 마무리되어서 아침 / 저녁 / 메이크업 전 등 아무때나 사용하기에 좋아요! :)",[]
2,[피지쓱싹] 브링그린 티트리시카수딩토너 500mL 기획/단품,,"['지성에 좋아요', '진정에 좋아요', '자극없이 순해요']",너무너무 좋아요 싸고 용량도 많아서 팍팍 써도 되네여 ㅎㅎ 재구매의사100,"['지성', '여름쿨톤', '각질', '모공']"
2,[피지쓱싹] 브링그린 티트리시카수딩토너 500mL 기획/단품,,"['복합성에 좋아요', '진정에 좋아요', '보통이에요']",처음 구매해봤는데 무난하게 쓰기 좋는 토너에요 대용량이라 좋아요,"['민감성', '쿨톤', '다크서클', '모공']"
3,[피지쓱싹] 브링그린 티트리시카수딩토너 500mL 기획/단품,,"['복합성에 좋아요', '진정에 좋아요', '보통이에요']",닦토로 나쁘지 않은 제품이에요! 뭐든 닦토를 하려면 저는 무조건 가성비가 나쁘지 않은 제품이어야 한다고 생각해요. 그러려면 용량대비 가성비를 챙기고 순한 제품이어야하는데 그게 브링그린이 나쁘지 않다는 생각이 듭니다!,[]
3,[피지쓱싹] 브링그린 티트리시카수딩토너 500mL 기획/단품,,"['복합성에 좋아요', '보습에 좋아요', '자극없이 순해요']",세안 후 바로 얼굴에 발라주면 촉촉함이 오래 유지되요 +_+ 용량도 커서 오래 사용할 수 잇는 가성비 갑 템입니다.,"['복합성', '쿨톤', '잡티', '탄력']"
3,[피지쓱싹] 브링그린 티트리시카수딩토너 500mL 기획/단품,,"['복합성에 좋아요', '진정에 좋아요', '자극없이 순해요']",여름에는 항상 이 제품 사용해주는 것 같은데 건조해진다는 리뷰 완전 인정인데 여름에 이것만큼 쿨링감과 건조하지만 산뜻하고 진정 잘되는 제품 앖어요 ㅠㅠ 건조하다면 수분을 잘 채워주면 되니까 자꾸 재구매하게 되네요 ... ㅎㅎ 👍🏻👍🏻,[]
3,[피지쓱싹] 브링그린 티트리시카수딩토너 500mL 기획/단품,,"['지성에 좋아요', '주름/미백에 좋아요', '자극이 느껴져요']",보습력이 약하지만 좁쌀이 좀 줄어들고 피지 개선이 되는 것 같아서 재재구매템같은 라인 토너패드도 샀는데 패드가 거즈 타입?그물망처렁 구멍이 뚤려있어서 전 별로더라고요ㅠㅠ그래서 귀찮아도 화장솜에 토너 적셔서 씁니당티트리라 수부지 극민감성 기준 자극이 있음,"['트러블성', '봄웜톤', '모공', '민감성']"
3,[피지쓱싹] 브링그린 티트리시카수딩토너 500mL 기획/단품,,"['복합성에 좋아요', '진정에 좋아요', '보통이에요']",멘톨성분에서 느낄 수 있는 화하고 시원한 느낌이 있어요. 지성분들이 이 화하고 시원하게 싸악 마르는 느낌 때문에 좋아할 것 같아요. 가격 대비 용량 깡패라 진짜 저렴한 맛으로 팍팍 매일토너팩을 해주고 있어요.민감성이라 토너 유명해도 성분이 안 맞는게 꼭 몇개씩들어있어서 못 썼는데 이건 이틀째인데 아직 괜찮네요같이 온 화장솜이 겉보기엔 보풀 엄청 일어날 것 같고 싸구려 같이 생겨서 쓰기 싫었는데 닦토 해보이 웬걸??너무너무 부드럽네요 깜놀했어요,"['트러블성', '여름쿨톤', '미백', '민감성']"
3,[피지쓱싹] 브링그린 티트리시카수딩토너 500mL 기획/단품,,"['복합성에 좋아요', '진정에 좋아요', '보통이에요']",좋아용굿굿전부터 쓰던거라 믿고 쓰고 있어욤지금 여드름도 꽤 없어졌고 브링그린 알로에랑 같이 쓰면 ㄹㅇ 좋아용,"['복합성', '여름쿨톤', '각질', '블랙헤드']"
3,[피지쓱싹] 브링그린 티트리시카수딩토너 500mL 기획/단품,,"['복합성에 좋아요', '진정에 좋아요', '보통이에요']",특별히 단점 없어서 꾸준히사용중입니다피부에 자극없고 트러블도 없고용량도 커서 조아뇨,[]
3,[피지쓱싹] 브링그린 티트리시카수딩토너 500mL 기획/단품,,"['복합성에 좋아요', '진정에 좋아요', '자극이 느껴져요']",이건 그냥 챱토?로 써야될즛….저번에 팩토 2번했는데 절반 이상 씀,"['트러블성', '웜톤', '미백', '민감성']"
3,[피지쓱싹] 브링그린 티트리시카수딩토너 500mL 기획/단품,,"['건성에 좋아요', '진정에 좋아요', '자극없이 순해요']",물 제형의 스킨입니다너무 너무 순해서 민감성인 저에게도 잘 맞았습니다겨울철에는 스킨케어를 좀 탄탄히 해야지 건조하지는 않을 것 같습니다,"['약건성', '민감성']"
3,[피지쓱싹] 브링그린 티트리시카수딩토너 500mL 기획/단품,,"['건성에 좋아요', '진정에 좋아요', '자극없이 순해요']",물 제형의 스킨입니다너무 너무 순해서 민감성인 저에게도 잘 맞았습니다겨울철에는 스킨케어를 좀 탄탄히 해야지 건조하지는 않을 것 같습니다,"['약건성', '민감성']"
1,[1등토너] 라운드랩 1025 독도 토너 500ml 기획 (+100ml),,"['건성에 좋아요', '보습에 좋아요', '자극없이 순해요']",이건 말 안해도 다들 아시죠 2번 3번 레이어링 한 다음에 로션 아무거나 2번 레이어드 해서 발라보면 담날 물광피부가 돼요 진짜,"['복합성', '겨울쿨톤', '모공', '블랙헤드']"
1,[1등토너] 라운드랩 1025 독도 토너 500ml 기획 (+100ml),,"['복합성에 좋아요', '진정에 좋아요', '보통이에요']",이모가 무난한 로션 스킨 찾으셔서 구매했어요! 촉촉하고 지성이나 복합성에 좋을 거 같아요!,"['건성', '쿨톤', '다크서클', '미백']"
1,[1등토너] 라운드랩 1025 독도 토너 500ml 기획 (+100ml),,"['건성에 좋아요', '보습에 좋아요', '자극없이 순해요']",독도토너야 워낙 유명하죠!! 순하고 독도를 홍보할 수 있어서 너무 좋은 우리나라 제품인 거 같아요 🤍🤍,"['지성', '봄웜톤', '다크서클', '모공']"
1,[1등토너] 라운드랩 1025 독도 토너 500ml 기획 (+100ml),,"['건성에 좋아요', '보습에 좋아요', '자극없이 순해요']",닥@ㅈ꺼 쓰다 요제품 1위래서 구입양은 많은데 따를때 물질질해서화장솜에 묻혀서 쓰긴하는데왜 1위인지는 잘모르겠네요그냥 보통,"['건성', '웜톤', '각질', '모공']"
1,[1등토너] 라운드랩 1025 독도 토너 500ml 기획 (+100ml),,"['복합성에 좋아요', '진정에 좋아요', '자극없이 순해요']",무향에 물제형으로 사용하기 좋아요 솜에 적셔서 팩처럼 사용해도 좋아요 용량도 아주👍,[]
1,[1등토너] 라운드랩 1025 독도 토너 500ml 기획 (+100ml),,"['복합성에 좋아요', '진정에 좋아요', '자극없이 순해요']",좋아여 완전 각질 잘 제거해주는데 악건성을 위한건 아닌거같아요 수분 꽉 채워주지 않음,[]
1,[1등토너] 라운드랩 1025 독도 토너 500ml 기획 (+100ml),,"['복합성에 좋아요', '진정에 좋아요', '자극없이 순해요']",무향에 가까운 물제형 토너라 닦토용으로 쓰는데 순해서 매번 구매하고 있어요.,['웜톤']
1,[1등토너] 라운드랩 1025 독도 토너 500ml 기획 (+100ml),,"['복합성에 좋아요', '보습에 좋아요', '자극없이 순해요']",세안하고 토너를 가장 먼저 사용합니다.  복합성 피부여서 저자극 제품만 사용하는데 간지럽거나 따가운 적이 없고 잘 스며들어서 좋습니다. 피부타입에 맞는 제품이라서 계속 사용하고 있습니다. 피부 관리에는 기초가 가장 중요하다고 생각하는데 이 제품 쓰면서 잘 관리되어서 꾸준하게 매끈한 피부로 관리하고 있습니다. 여드름이 자주 올라오는 피부인데 여드름이 금방 사라지고 토너가 염증에 닿았을 때 아프지 않아서 좋습니다. 겨울에 사용했을때 가장 좋았습니다.,[]
1,[1등토너] 라운드랩 1025 독도 토너 500ml 기획 (+100ml),,"['건성에 좋아요', '진정에 좋아요', '자극없이 순해요']",자극 없이 순해서 독도 시리즈 잘 쓰고 있어요 토너는 거품용기에 넣어 써용,"['복합성', '봄웜톤', '다크서클', '미백']"
1,[1등토너] 라운드랩 1025 독도 토너 500ml 기획 (+100ml),,"['건성에 좋아요', '보습에 좋아요', '자극없이 순해요']","What a good product! I will buy it again, thank you.",[]
2,[1등토너] 라운드랩 1025 독도 토너 500ml 기획 (+100ml),,"['건성에 좋아요', '보습에 좋아요', '자극없이 순해요']","Nghe rivieww nên mua, dùng cũng được",[]
2,[1등토너] 라운드랩 1025 독도 토너 500ml 기획 (+100ml),,"['건성에 좋아요', '보습에 좋아요', '자극없이 순해요']","토너는 기본중에 기본인데 지금까지 사용해본 토너 중 독도토너가 가장 순하고 가볍게 발리며 보습력, 흡수력 모두 갖춘 제품인 것 같아요. 가볍다고 해서 절대 보습력이 안 좋은게 아니고 그만큼 끈적임이 없이 깔끔하게 발려서 데일리 토너로 추천해요!","['복합성', '여름쿨톤', '모공', '미백']"
2,[1등토너] 라운드랩 1025 독도 토너 500ml 기획 (+100ml),,"['복합성에 좋아요', '진정에 좋아요', '자극없이 순해요']",물토너 좋아하는데 그 중에 가장 무난합니다 건성이 쓰기에는 수분이 부족할 것 같아여,[]
2,[1등토너] 라운드랩 1025 독도 토너 500ml 기획 (+100ml),,"['복합성에 좋아요', '진정에 좋아요', '자극없이 순해요']",고딩부터 온 가족이 쓰고 있는독도 라운드랩스킨만 똑 떨어져서이번엔 대용량으로 주문했어요.6개월 이상 사요했는데 만족 대만족입니다.,[]
2,[1등토너] 라운드랩 1025 독도 토너 500ml 기획 (+100ml),,"['지성에 좋아요', '진정에 좋아요', '자극없이 순해요']",대용량이라 좋아요 팩토하기에 좋고 자극이 없는 게 장점인 것 같아요 향도 없고 물같아서 끈적이는 것도 없어요,[]
2,[1등토너] 라운드랩 1025 독도 토너 500ml 기획 (+100ml),,"['건성에 좋아요', '보습에 좋아요', '보통이에요']",Easy to use and l love it.This is my second time of buying it.,[]
2,[1등토너] 라운드랩 1025 독도 토너 500ml 기획 (+100ml),,"['복합성에 좋아요', '보습에 좋아요', '자극없이 순해요']",몇년째 꾸준히 잘쓰는 스킨입니다이번에는 큰 용량으로 주문.,[]
2,[1등토너] 라운드랩 1025 독도 토너 500ml 기획 (+100ml),,"['복합성에 좋아요', '진정에 좋아요', '보통이에요']",양이 많아서 듬뿍서도 좋네요. 자극은 없는 편이고 향도 거의 없어서 좋아요,[]
2,[1등토너] 라운드랩 1025 독도 토너 500ml 기획 (+100ml),,"['건성에 좋아요', '보습에 좋아요', '자극없이 순해요']",진짜 좋아요!!제가 쓰던 올리브영 토너중에 이 토너가 제일 좋은거같아요!! 전 이걸로 정착했어요!!진짜 순하고 좋아요!!😁😁❤️❤️❤️!!처음에는 너무 투박해서 손이 잘 안갔는데 진짜 순하고 좋은거 같아요 보습 장난 아니에요!! ㅠㅠ 진짜 한번 꼭 써보세요 ㅠㅠ 😁😁❤️❤️❤️!!,[]
2,[1등토너] 라운드랩 1025 독도 토너 500ml 기획 (+100ml),,"['지성에 좋아요', '보습에 좋아요', '자극없이 순해요']",자극없이 순하고 촉촉해요. 민감성 피부에 너무 좋아요. 저렴해요^^,[]
3,[1등토너] 라운드랩 1025 독도 토너 500ml 기획 (+100ml),,"['건성에 좋아요', '진정에 좋아요', '자극없이 순해요']",토너는 이제 독도토너밖에 안씀 가족 모두 이것만써서 자주 사게됨..,[]
3,[1등토너] 라운드랩 1025 독도 토너 500ml 기획 (+100ml),,"['복합성에 좋아요', '보습에 좋아요', '자극없이 순해요']","이거슨,,, 진짜 몇통쓴지 기억도 안나지만 최고의 스킨입니다!!!!",[]
3,[1등토너] 라운드랩 1025 독도 토너 500ml 기획 (+100ml),,"['복합성에 좋아요', '진정에 좋아요', '자극없이 순해요']",독도토너 좋다고 추천받아서 구매했어요! 유분없고 수분만 채워줘서 좋아요😍 기획세트라 이정도 가격이면 혜자라서 좋아용,"['복합성', '쿨톤', '모공', '블랙헤드']"
3,[1등토너] 라운드랩 1025 독도 토너 500ml 기획 (+100ml),,"['건성에 좋아요', '보습에 좋아요', '자극없이 순해요']",순하고  깔끔해요.잘사용중 입니다  초딩이 써도 될만큼 순하네요~^^재구매 의사 있어용!부드러운 촉감이에용!,[]
3,[1등토너] 라운드랩 1025 독도 토너 500ml 기획 (+100ml),,"['복합성에 좋아요', '진정에 좋아요', '보통이에요']",매번 구매하는 제품중 하나입니다. 순하고 피부결 정리가 잘됩니다. 세일할때 구매하면 좋은것 같아요.,[]
3,[1등토너] 라운드랩 1025 독도 토너 500ml 기획 (+100ml),,"['복합성에 좋아요', '진정에 좋아요', '보통이에요']",순하고 촉촉해서 잘 쓰고 있어요! 가성비 템입니다 아주 좋아요,"['복합성', '웜톤', '블랙헤드', '잡티']"
3,[1등토너] 라운드랩 1025 독도 토너 500ml 기획 (+100ml),,"['복합성에 좋아요', '보습에 좋아요', '자극없이 순해요']",오빠 사주ㅏㅆ어요 오빠는 이것만 쓰더라구요 남자가 쓰기 젛은듯,"['복합성', '가을웜톤', '모공', '민감성']"
3,[1등토너] 라운드랩 1025 독도 토너 500ml 기획 (+100ml),,"['복합성에 좋아요', '진정에 좋아요', '자극없이 순해요']","올리브영에서 독도토너 구매해서 사용해봤는데, 확실히 왜 많은 분들이 추천하는지 알겠더라고요. 세안 후 가장 먼저 사용하는 제품이다 보니 자극적이지 않고 순한 게 가장 중요했는데, 독도토너는 피부에 닿는 느낌부터 부드럽고 순해서 마음에 들었어요. 제형은 묽지만 금방 날아가지 않고 피부에 착 감기는 느낌이라 여러 번 레이어링 해도 전혀 무겁지 않아요. 흡수도 빠르고, 토너 하나만으로도 피부가 촉촉하게 유지되는 느낌이라 기초케어 첫 단계로 아주 만족스럽습니다. 특히 요즘처럼 일교차 큰 환절기에는 자극 없이 진정시켜주는 이 토너가 딱이에요. 무향에 가까워서 향에 민감한 분들도 부담 없이 사용할 수 있고, 패키지도 미니멀해서 욕실 선반에 두면 깔끔한 분위기가 나는 점도 좋네요. 다음에도 재구매 의사 100%입니다!",[]
3,[1등토너] 라운드랩 1025 독도 토너 500ml 기획 (+100ml),,"['복합성에 좋아요', '진정에 좋아요', '보통이에요']",데일리로 사용하기 너무 좋아요 부담없이 쓰고있어요 추천드려요,[]
3,[1등토너] 라운드랩 1025 독도 토너 500ml 기획 (+100ml),,"['복합성에 좋아요', '진정에 좋아요', '자극없이 순해요']",자극없이 순합니다다이소 안개미스트 공병에 호환해서 잘 쓰고 있습니다용량 큰거 세일할때 사면 가성비 넘 좋어요,[]
1,[속보습] 더랩바이블랑두 올리고 히알루론산 딥 토너 500ml 대용량 기획 (+100ml),,"['복합성에 좋아요', '진정에 좋아요', '보통이에요']",미스트 용기에 담아서 뿌리면 아주 좋아요반절 금방 썼네요!,"['지성', '웜톤', '잡티']"
1,[속보습] 더랩바이블랑두 올리고 히알루론산 딥 토너 500ml 대용량 기획 (+100ml),,"['복합성에 좋아요', '진정에 좋아요', '자극없이 순해요']","대용량이라 양 넉넉해서 좋고, 물같이 흐르는 제형인데 속건조까지 잡아주는 게 제일 마음에 들었던 제품이에요~","['약건성', '웜톤', '모공', '민감성']"
1,[속보습] 더랩바이블랑두 올리고 히알루론산 딥 토너 500ml 대용량 기획 (+100ml),,"['지성에 좋아요', '보습에 좋아요', '자극없이 순해요']",이거 진짜 잘써서 대용량인데 거의 다 써가요. 이거는 그냥 손에 덜어서 쓰는것보다 다E소에 안개분사 미스트 공병 파는데 거기에 넣어서 여러번 뿌리면 손에 낭비하는 양도 적어지고 속건조도 확 잡혀서 좋아요.,"['트러블성', '겨울쿨톤', '모공', '트러블']"
1,[속보습] 더랩바이블랑두 올리고 히알루론산 딥 토너 500ml 대용량 기획 (+100ml),,"['복합성에 좋아요', '진정에 좋아요', '자극없이 순해요']",히알루론산 토너라 가볍게 사용하고 있어요. 가벼워서 그런지 금방 사용하게 되는 거 같아요. 매일 사용해야 좋은 거 같아요.,"['복합성', '웜톤', '모공']"
1,[속보습] 더랩바이블랑두 올리고 히알루론산 딥 토너 500ml 대용량 기획 (+100ml),,"['복합성에 좋아요', '보습에 좋아요', '자극없이 순해요']",히알루론산도 들어가있고 용량도 크고 가격도 합리적이고 순해서 이걸 안 쓸 이유가 없어요!ㅋㅋㅋㅋ 진짜 쟁여놓는 토너입니당 완전 강추하고 저희 가족들은 다같이 이거 써요!!,"['트러블성', '쿨톤', '다크서클', '민감성']"
1,[속보습] 더랩바이블랑두 올리고 히알루론산 딥 토너 500ml 대용량 기획 (+100ml),,"['복합성에 좋아요', '보습에 좋아요', '자극없이 순해요']",자극없이 순하고 촉촉하고 대용량이라 아주 잘쓰고있는 토너입니다! 이렇게 행사할때는 무조건 사서 쟁여놔요ㅋㅋ 대용량이라 사계절 내내 편하게 막쓰기 좋아요! 심지어 저는 피부가 민감한데 이거 아주 잘맞아서 늘 이 토너만 씁니다!,"['트러블성', '쿨톤', '다크서클', '민감성']"
1,[속보습] 더랩바이블랑두 올리고 히알루론산 딥 토너 500ml 대용량 기획 (+100ml),,"['건성에 좋아요', '보습에 좋아요', '자극없이 순해요']",최애 토너에요. 토너팩 용으로도 넘 좋구 촉촉하고 순해요.,[]
1,[속보습] 더랩바이블랑두 올리고 히알루론산 딥 토너 500ml 대용량 기획 (+100ml),,"['복합성에 좋아요', '진정에 좋아요', '자극없이 순해요']",역시 제품 너무 좋은 것 같아요 만족하면서 사용하고 있습니다.,"['트러블성', '가을웜톤', '모공', '트러블']"
1,[속보습] 더랩바이블랑두 올리고 히알루론산 딥 토너 500ml 대용량 기획 (+100ml),,"['복합성에 좋아요', '보습에 좋아요', '자극없이 순해요']","촉촉하고 순한 토너 찾다가 구매했어요! 묽은 제형인데 보습감이 은근 탄탄해서 여러 번 레이어링해도 전혀 무겁지 않고 산뜻하게 흡수돼요ㅎㅎ대용량이라 얼굴, 몸까지 아낌없이 팍팍 쓸 수 있어서 진짜 가성비 최고! 민감한 날에도 따갑거나 자극 없이 편하게 쓸 수 있어서 만족해요 :)","['복합성', '쿨톤', '미백', '블랙헤드']"
1,[속보습] 더랩바이블랑두 올리고 히알루론산 딥 토너 500ml 대용량 기획 (+100ml),,"['건성에 좋아요', '보습에 좋아요', '자극없이 순해요']",저는 공용기에 넣어 미스트 대신 사용중촉촉해서 수시로 뿌려 주는 중입니다,[]
