page,product_name,star,title,review,skin_type
2,[1등크림/올영단독] 더하르나이 시카이드 크림 100ml+30ml 기획,5.0,"['건성에 좋아요', '보습에 좋아요', '자극없이 순해요']",요즘 같은 건조한 날에는 크림이 필수인데 대부분의 제품들이 용량은 적고 가격대만 높아서 구매하기 꺼려지더라구요. 이 제품은 시카이기도 하고 원 플러스 원 구성이라서 어떨까 하고 구매했어요.,"['건성', '쿨톤']"
2,[1등크림/올영단독] 더하르나이 시카이드 크림 100ml+30ml 기획,3.0,"['지성에 좋아요', '진정에 좋아요', '보통이에요']",모낭염 있거나 자주 재발하시는 분들은 꼭 참고하셔서 돈 아끼시길 바랍니다!! 모낭염 유발 성분 무려 11개나 들어있음ㄷㄷㄷ 모낭염 없으신 수부지 분들에게는 추천해요 다른 수분크림보다 좀 더 묵직해서 촉촉한데 끈적이진 않아서 사용감은 좋았습니다 그리고 이유는 모르겠지만 쓰고나면 피부가 되게 하얘져요 손등에 짜서 발랐는데 손등도 같이 하얘졌어요 화장 잘 먹는지는 모르겠음.... 피부마다 다르겠지만 이거 쓰고 잘 먹었던적 없습니다~~,"['민감성', '봄웜톤', '민감성', '트러블']"
2,[1등크림/올영단독] 더하르나이 시카이드 크림 100ml+30ml 기획,5.0,"['건성에 좋아요', '보습에 좋아요', '자극없이 순해요']","🔸피부타입 : 건성🔸사용방법 : 메이크업 전 기초 마지막단계. 선트림 전에 바름. 🔸사용후기 : 저의 365일 메이크업전 기초마지막단계의 필수크림. 이 크림 없으면 메이크업 잘 마무리할 자신이 없어질 만큼의 상당히 만족스러워서 세통째 사용중입니다. 수분을 꽉 채우는 느낌보다 딱 잡아주는 느낌이라고 할까요? 저는 건성피부라서 기초를 매우 촉촉하게 다듬는 편인데, 이 크림을 마무리로 바르면 촉촉함을 피부속까지 가두어주고, 마무리가 매우 산뜻하게 되어서 촉촉하지만 끈적임은 없어서 메이크업 할 때는 반드시 이 크림으로 마무리를 해요. 저도 얇고 건조하고 민감한 피부인데 이 크림은 진짜 자극도 없이 편안하고, 너무 마음에 들어서 떨어지지 않게 항상 구비해둡니다. 4계절 모두 사용하고 좀 건조한 계절에는 이 크림 앞단계에 로션을 추가해주면 기가막히게 하루종일 유지가 잘 됩니다.","['건성', '봄웜톤', '모공', '미백']"
2,[1등크림/올영단독] 더하르나이 시카이드 크림 100ml+30ml 기획,5.0,"['건성에 좋아요', '보습에 좋아요', '자극없이 순해요']",그냥 너무 좋아요 화잘먹처럼 화장 전에 발라주기 너무 좋구요 피부가 쫀쫀해져서 베이스가 정말 잘 붙어요모든 피부타입에 잘 맞고요 막 엄청난 진정이나 보습은 안되는데 휘뚤마뚤 좋아요,"['건성', '가을웜톤']"
2,[1등크림/올영단독] 더하르나이 시카이드 크림 100ml+30ml 기획,5.0,"['복합성에 좋아요', '진정에 좋아요', '자극없이 순해요']",자극없이 순해서 민감한 피부에도 잘 맞아요! 평소에 선크림만 바르고 다니는데 기초 스킨케어 할 때 이 크림 하나만 발라도 보습이 잘되서 좋습니다!,"['복합성', '쿨톤', '각질', '모공']"
2,[1등크림/올영단독] 더하르나이 시카이드 크림 100ml+30ml 기획,5.0,"['복합성에 좋아요', '진정에 좋아요', '자극없이 순해요']","극극극 트러블성 친언니거 사용했는데 정말 만족스럽습니다우선 화농성 여드름은 모두 진정이 된 상태구요그로 인한 붉은기들 역시 다 사라져서 2통째 재구매합니다저도 피부가 뒤집어지는 날에 사용했는데 정말 빠르게 진정되고 샥 가라앉는게 보여소 만족스러워요수부지, 민감성, 트러블성 피부에게 다 추천합니더","['지성', '여름쿨톤', '모공', '미백']"
2,[1등크림/올영단독] 더하르나이 시카이드 크림 100ml+30ml 기획,5.0,"['복합성에 좋아요', '진정에 좋아요', '보통이에요']",이거 장벽에 효과 엄청 좋아요 근데 속건조 없는 지성한테는 한겨울 아니면 쓸 수가 없어요..ㅋㅋ큐ㅠㅠ 어쩔 수 없죠.. 이런 지방산 들어간 장벽크림류는..,"['지성', '봄웜톤', '모공', '블랙헤드']"
2,[1등크림/올영단독] 더하르나이 시카이드 크림 100ml+30ml 기획,5.0,"['복합성에 좋아요', '보습에 좋아요', '자극없이 순해요']",가성비도 괜찮고 발림성도 좋고 향도 없어서 편안하게 잘 사욘하고 있어요!,"['중성', '쿨톤', '모공']"
2,[1등크림/올영단독] 더하르나이 시카이드 크림 100ml+30ml 기획,5.0,"['건성에 좋아요', '보습에 좋아요', '자극없이 순해요']","님들 (건성 기준) 수분 챙겨주면 얼굴이 환해보여요… 올리브영 피부 컨설팅 받고 추천받아서 구매했는데 (아침에 세럼만 바르면 건조하대서) 선크림까지 3단계라 귀찮긴 하지만 피부가 너무 좋아보여요. 화잘먹? 크림으로 유명하고 그래서 그런지 다른 제품과 같이 바르기 너무 좋아요!! 강추합니다. (저는 T존 지성, U존 건성인 복합성입니다. 컨설팅 받았을 때 피부가 전체적으로 건조한 상태(세럼만 발랐을때)라고 하셨어요!)","['복합성', '여름쿨톤', '모공', '잡티']"
2,[1등크림/올영단독] 더하르나이 시카이드 크림 100ml+30ml 기획,5.0,"['복합성에 좋아요', '보습에 좋아요', '자극없이 순해요']","피부과 레이저 시술받고 사용할제품 찾다가 발견! 로션바르고 요거하나만 바르는데 촉촉하고, 너무 유분기돌거나 무겁지 않아서 데일리사용 부담없어요~! 재구매 100%!",[]
3,[1등크림/올영단독] 더하르나이 시카이드 크림 100ml+30ml 기획,5.0,"['복합성에 좋아요', '진정에 좋아요', '자극없이 순해요']",순하고 화잘먹 인정해요! 근데 한여름엔 조금 무거울 거 같아요 ㄴㅏ머지 계절엔 다 굿,"['지성', '가을웜톤', '모공', '민감성']"
3,[1등크림/올영단독] 더하르나이 시카이드 크림 100ml+30ml 기획,5.0,"['복합성에 좋아요', '진정에 좋아요', '보통이에요']",다들 좋다고해서 원래 쓰던 수분크림을 다써서 새로운 거 찾아보다가 더하르나이가 좋다해서 새로 구매해봤어요,"['민감성', '쿨톤', '민감성', '블랙헤드']"
3,[1등크림/올영단독] 더하르나이 시카이드 크림 100ml+30ml 기획,5.0,"['건성에 좋아요', '보습에 좋아요', '자극없이 순해요']",🥇 10번 넘게 구매한 제품입니다🌿 도움이 되셨다면 좋아요 부탁드려요 감사합니다솔직한 리뷰로 찾아뵐게요 행복하세요🍀* 화장 전 바를 수 있는 화잘먹크림* 촉촉하고 산뜻한 수분크림* 가성비 좋고 어떤 피부 타입에도 어울리는 크림 솔직히 요즘에 느낀건데 주의성분 하나 없고 성분 너무 좋아도 내 피부에 안맞으면 쓸모없는제품 되잖아요 진짜 예민한 제 피부에도 찰떡으로 맞는 제품이에요! 처음에 하도 메이크업샵에서 추천한다라고 글이 올라오길래 이거 광고구나 하고 넘겼었거든요 와 그래도 반신반의하고 성분 너무 좋아서 구매했는데  솔직히 더하르나이라는 브랜드 몰랐거든요 지나가던 10명 잡고 더하르나이 브랜드 아냐고 물어보면 모를정도로 작은 브랜드라고 생각하는데 제 기준 30년동안 사용한 크림중에서 제일 좋은 크림이에요 건성과 복합성 지성을 다 잡는 크림이라고 말할 수 있을정도로 배합을 기가막히게 해서 크림이 너무 쫀득하게 잘 먹고 좋아요 여행 가면 피부 컨디션 오락가락인데 이 크림 바르고 한번도 뒤집어진적없어요 솔직히 요즘 기초에 돈을 쏟아붓는데 그중에서 1위 할 정도로 크림이 좋아요 끈적이지 않고 산뜻한데 보습감은 있고 트러블도 전혀 안 나고 다른 크림은 가장자리에 바르면 트러블 바로 올라오는데 이 크림은 안 올라와요 아 갑자기 건조하고 뻑뻑한 얼굴에 화장 전에 바르면 무조건 화장 밀리고 들뜨는데 이크림은 전혀 그런 점 없고 화장품이랑 잘 어우러져서 너무너무 화장 전 잘 쓰는 제품이에요 가격도 좋고 용량도 마음에 들고 30ML 따로 증정해 줘서 여행 갈 때때 작은 크림 하나 가져가면 가볍게 여행 갈 수 있어서 너무 좋아요 요즘에 올영도 광고 리뷰가 자꾸 보이네요 투명하고 공정하게 리뷰 남겨주셨으면 좋겠습니다 : ),"['민감성', '봄웜톤', '각질', '모공']"
3,[1등크림/올영단독] 더하르나이 시카이드 크림 100ml+30ml 기획,5.0,"['건성에 좋아요', '보습에 좋아요', '자극없이 순해요']",진정에도 좋고 화장 전에 써도 좋았어요 추천합니당 기획 세트 추천,"['트러블성', '겨울쿨톤', '트러블']"
3,[1등크림/올영단독] 더하르나이 시카이드 크림 100ml+30ml 기획,5.0,"['복합성에 좋아요', '진정에 좋아요', '자극없이 순해요']",여름에 쓰면 좋을 크림이네요 ㅎㅎ 지금은 살짝 건조한 느낌이 있어서 더 더워지면 쓰려규요ㅠㅠ!! 크림도 엄청 순해서 자극 전혀 없어요!,"['복합성', '웜톤', '모공', '미백']"
3,[1등크림/올영단독] 더하르나이 시카이드 크림 100ml+30ml 기획,5.0,"['복합성에 좋아요', '진정에 좋아요', '보통이에요']",좋아요 피부 안 좋을 때 이거 듬뿍 바르고 자면 피부 좋아져요 계속 재구매해요,[]
3,[1등크림/올영단독] 더하르나이 시카이드 크림 100ml+30ml 기획,5.0,"['복합성에 좋아요', '보습에 좋아요', '자극없이 순해요']","가볍고 순해서 겨울철엔 화장 전에 바르고, 요즘은 수분크림 대용으로 바르는데 딱 좋아요 모공이 작아지고 그런 건 잘 모르겠지만요 ㅎㅎ","['복합성', '쿨톤', '다크서클', '모공']"
3,[1등크림/올영단독] 더하르나이 시카이드 크림 100ml+30ml 기획,5.0,"['복합성에 좋아요', '진정에 좋아요', '보통이에요']",수분크림 바르면 얼굴이 쫀득해 지네요. 지금 같은 계절에 바르기 좋아요. 겨울 되면 수분 부족할 거 같고. 암튼 여름에 좋아요.,[]
3,[1등크림/올영단독] 더하르나이 시카이드 크림 100ml+30ml 기획,5.0,"['복합성에 좋아요', '보습에 좋아요', '자극없이 순해요']",이 제품도 세럼과 동일하게 밀도가 높습니다수분감보다는 보습감에 좋고 저는 조금 더 가벼운 기초를 좋아하는 사람으로서 봄 가을에 좋은 제품 같아요 :),"['복합성', '가을웜톤', '모공', '블랙헤드']"
3,[1등크림/올영단독] 더하르나이 시카이드 크림 100ml+30ml 기획,5.0,"['복합성에 좋아요', '보습에 좋아요', '자극없이 순해요']",친구가 화장하기 전에 쓰면 화장 잘 먹는다고 해서 꾸준히 쓰고 있어요~ 촉촉하니 좋습니다~,"['복합성', '여름쿨톤', '탄력']"
1,[NEW] 바이오힐 보 판테셀 리페어 시카좀 크림 80mL 기획 (+앰플 13ml),4.0,"['복합성에 좋아요', '진정에 좋아요', '자극없이 순해요']","<양심에 손을 얹고, 한치의 과장 없이 솔직하게 리뷰하겠습니다.>구매이유(저 같은 분들 구매 갈겨)최근 갑자기 피부 장벽이 무너져서 큰 고민이었음. 원래 쓰던 제품이 다 자극적으로 느껴지고, 특히 샘플로 받은 선크림을 사용한 이후 피부가 완전히 뒤집혀졌음ㅠ 클렌징 후에도 얼굴이 붉게 달아오르고 간지러워서 진정이 시급한 상태였음.(얼굴 전체적으로 붉었지만 특히 볼쪽이 엄청 간지럽고 울퉁불퉁했음)(피부가 뒤집어진게, 뭐때문인지는 모르겠는데 나는 일단 날씨때문?이라고 봄ㅎㅎ 먹는것도 평소랑 다른점이 없었고..)처음엔 유명한 장벽 밤인 라ㄹㅅㅍㅈ를 써봤음.(이건 우리 엄마 최애템). 근데 나한텐 오히려 피부 위에서 겉도는 느낌이고 답답해서 다음날부터 안쓰게 됨. 아침에 일어나니까 그래도 진정은 되던데 아침에도 겉도는 느낌 심했음. 그러다 어쩔 수 없이? 선택한 게 바로 이 바이오힐 보 판테셀 리페어 시카좀 크림이었음. (바이오힐보 말고도 유튜버들이 극찬한 장벽 크림들 많아서 고민이 됐는데 전에 판테셀 리페어시카 크림으로 진정 효과 봐서 같은 브랜드에서 다른 크림 구매했음!!)이거 구매한 날에 바로밤에 세안 후 아무것도 바르지 않고 이 제품만 단독으로 발랐는데, 처음엔 약간 간지러웠음. 그리고 바로 자고 일어남. 아침에 붉은기랑 간지러움이 많이 가라앉아 있었고, 피부가 안정된 느낌이었음.(근데 전처럼 건깅한 피부 상태는 아니었고 일단 급한것만 해결한 느낌)-> 정리하면 간지러움은 느껴졌으나 다음날되니 진정됨.발림성은 무겁지 않고 촉촉하게 펴 발리는데, 그렇다고 묽지도 않아서 적당히 피부에 밀착되는 느낌임.(수분 크림은 아니고 전형적인 장벽크림느낌) 끈적임 없이 마무리돼서 데일리 저녁 장벽크림으로도 부담 없을 것 같음.(아침에 바르기에는 다음 선크림이라던지 화장이 좀 밀릴거 같음)아 그리고 크림 타입이 여름에 무겁지 않을까? 이렇게 걱정하시는 분들은 걱정 안해도 될거 같음. 끈적임없이, 겉도는거없이 깔끔하게 마무리가 됨. 무겁지도 않구 구냥 알잘딱깔센? 크림임. 그래도 구매하기전에 매장에서 테스트 해보시길!텍스처는 부드러운 크림 타입임!! 자극받은 피부에 더 좋았음!!성분도 판테놀, 시카엑소좀 등이 들어 있어서 실제로 장벽케어 크림이라는 게 느껴짐. (+보습도) 자극적인 향도 없어서 예민한 피부에도 잘 맞는 편임.정리하자면, 민감하고 예민해진 피부에 응급 진정용 크림으로 좋고, 한동안 꾸준히 사용할 것 같음. 피부 장벽이 무너졌을 때 빠르게 진정시키고 싶다면 한 번 써볼 만한 제품 이라고 생각함. 💖도움이 되셨다면 [도움이 돼요]를 눌러주세요! 오늘도 좋은 하루 보내세요",[]
1,[NEW] 바이오힐 보 판테셀 리페어 시카좀 크림 80mL 기획 (+앰플 13ml),5.0,"['지성에 좋아요', '진정에 좋아요', '자극없이 순해요']",이거 와이리 좋냐... 체감 라*슈포제 저리가라의 진정임안 번들거리고 싹 흡수되는데 진정 재생 최고임,"['지성', '봄웜톤', '모공', '블랙헤드']"
1,[NEW] 바이오힐 보 판테셀 리페어 시카좀 크림 80mL 기획 (+앰플 13ml),5.0,"['복합성에 좋아요', '진정에 좋아요', '자극없이 순해요']",바이오힐보 좋아하는데 신상이라 구매해봄. 기존 판테셀크림이 유명한데 수딩젤타입이라 제피부는 보습이 좀부족했음.판테셀시카좀크림은 발랐을때 기름지지않고 적당한유수분감.흡수력도좋음.무향이라 굿.성분도넘좋아요 비타민c나 레티놀이랑 궁합좋은느낌.근데 이름이 기존제품이랑 헷갈릴수도있어서 좀 확실히 다르게 이름을짓는게나을것같음.,"['복합성', '미백', '주름']"
1,[NEW] 바이오힐 보 판테셀 리페어 시카좀 크림 80mL 기획 (+앰플 13ml),5.0,"['복합성에 좋아요', '진정에 좋아요', '자극없이 순해요']",생각보다 너무 좋아서 놀랐어요 솔직히 크림으로 효과 본 적 한 번도 없는데 이거는 세럼 안 바르고 크림만 발라도 피부결이 너무 좋아져요,"['복합성', '가을웜톤', '다크서클', '모공']"
1,[NEW] 바이오힐 보 판테셀 리페어 시카좀 크림 80mL 기획 (+앰플 13ml),5.0,"['건성에 좋아요', '진정에 좋아요', '자극없이 순해요']","첫번째 사진 - 제품 사용 전두번째 사진 - 제품 사용 9일 후🌱진정환절기라 요즘 피부가 극도로 예민해져있는 상태인데 이 크림 바른 직후부터 서서히 진정되는 느낌이 들어요. 특히 세안 후 따갑거나 술 마신 뒤에 진정 팩처럼 도톰하게 발라주면 다음 날 확실히 붉은기가 줄어들고 피부가 편안해져 있어요. 무엇보다 진정효과가 가장 뛰어난 제품인 거 같아요!!! 👍라로슈포제 시카밤이 시카크림쪽에선 제일 유명한? 대중적인 제품으로 아는데 전 그거 딱 한겨울에만 쓰거든요ㅠ 넘 무겁고 꾸덕해서 답답.. 제형 때문에 바를 때도 흡수시키는 데에 얼굴 자극 오는 느낌ㅠ근데 이건 발림성이 좋고 너무 가볍지도 무겁지도 않은 정말 적당한 제형이라 굿굿🌱보습무겁지 않으면서도 보습감은 꽉 잡아줘서 아침, 저녁 모두 부담 없이 사용하고 있어요. 속건조가 정말 심해서 세안 직후나 기초제품 바르고 오래 지나면 얼굴이 땡기는데 이 크림은 겉만 촉촉한 게 아니라 피부 속까지 촉촉하게 채워주는 느낌이라 하루 종일 당김 없이 편했어요. 겨울이나 환절기 같은 건조한 날씨에도 딱임🌱제형 & 흡수력부드럽게 발리는 크림 제형이고 손으로 문지르면 바로 스며들어요. 끈적임 없이 마무리되는데 피부 위에 은은한 보습막이 생기는 느낌이라서 마무리감도 좋더라고요. 메이크업 전에 써도 밀리지 않아서 데일리 크림으로 딱이에요🌱피부 자극저는 민감성/아토피 피부인데도 자극 없이 잘 맞았어요. 향도 없고 순한 느낌! 🌱총평크림 하나로 진정, 보습, 장벽케어까지 다 되는 느낌이에요. 자극 없이 순하게 피부를 편안하게 만들어주는 크림을 찾고 있다면 추천드려요! 특히 피부 컨디션이 안 좋거나 민감한 날에 꼭 한 번 써보셨으면 해요",[]
1,[NEW] 바이오힐 보 판테셀 리페어 시카좀 크림 80mL 기획 (+앰플 13ml),5.0,"['건성에 좋아요', '진정에 좋아요', '보통이에요']",개인적인 평이지만 보타닉어쩌고 시절 시카크림 꾸덕한거 진짜 아껴썼음..마무리감이 너무좋아서 단종될줄알았으면 5개살건데그 건조하지않으면서 줄줄흐르지않고 단단하면서 바르면 보들보들하고 기름에떡져서 여드름나지않았던 그 크림..그제일이랑 비슷한거 찾아보겠다고 판테놀 시카 들어간크림 다사서 써도 그 보들하게 촉촉 꾸덕진게 1도없었음 그나마 꾸덕한느낌은 2개정도?찾아서 대체해서쓰는데 그 바르면 보드라우면서 향긋한 풀향?장미줄기냄시? 아 잊지못해.. 발견하자마자 이거 3개쟁임 향료도 빠진것같고 발림이 전처럼  꾸덕하진않지만 보들하게 마무리되는건 비슷한것같긴함 맨날쓸고임 꾸덕한크림 이젠 단종시키지마세요ㅜㅜ제발,[]
1,[NEW] 바이오힐 보 판테셀 리페어 시카좀 크림 80mL 기획 (+앰플 13ml),5.0,"['건성에 좋아요', '보습에 좋아요', '자극없이 순해요']",이전 제품도 잘 사용했고 건조한게 많이 없어졌고 여름엔 잠시 넣어두고 겨울에 다시 꺼내겠슴니다 만족해요,"['약건성', '여름쿨톤', '모공', '민감성']"
1,[NEW] 바이오힐 보 판테셀 리페어 시카좀 크림 80mL 기획 (+앰플 13ml),5.0,"['복합성에 좋아요', '진정에 좋아요', '자극없이 순해요']",몇 번 사용해 본 건 아니지만 지금까진 자극 없이 좋습니다. 로션타입인데 얼굴에 부드럽게 발리며 끈적임 없이 깔끔한 마무리 감이 너무 마음에 들었고 지금 턱에 접촉성피부염이 다시 생긴 상태라 어떤 걸 발라도 따갑고 건조 했는데요 이 아이는 2번 정도 올려주니 따가움이 가라앉었고 건조 함도 사라졌습니다 좀 더 꾸준히 써보고 한 달 후기로 돌아올게요,[]
1,[NEW] 바이오힐 보 판테셀 리페어 시카좀 크림 80mL 기획 (+앰플 13ml),5.0,"['건성에 좋아요', '보습에 좋아요', '자극없이 순해요']",처음엔 좀 무거운 크림인가 싶은데 바르면 무겁지 않고 끈적임도 없어요 다음날 일어났는데 잠을 잘 자서인지 제품 덕분인지 확실하진 않지만 피부진정에 효과가 있는 것 같아요(+수정) 제품 쓴 지 이틀 됐는데 홍조랑 열감도 많이 죽었어요 !!! 아침에 일어나서 완전 놀람 홍조 없어지니까 흔적도 좀 옅어진 느낌이에요,[]
1,[NEW] 바이오힐 보 판테셀 리페어 시카좀 크림 80mL 기획 (+앰플 13ml),5.0,"['복합성에 좋아요', '진정에 좋아요', '보통이에요']",좋앙요 왠지 모르겟엉요 원래 다른 거 사려다가 그거 할인안해서 올영 직원분이 추천해주졌는데 피부가 확실히 좋아졌어요.. 들어본적 없는 브랜드라 기대 딱히 안햇는데 너ㅜㅁ 좋아요 사세요,[]
2,[NEW] 바이오힐 보 판테셀 리페어 시카좀 크림 80mL 기획 (+앰플 13ml),5.0,"['복합성에 좋아요', '진정에 좋아요', '자극없이 순해요']","진정재생크림류 치고 보습감도 탄탄한데 답답하지 않아 좋아요!! 발림성도 부드럽고 피부에 잘 밀착되고 끈적임도 덜해서 마무리감이 깔끔해 좋더라구요! 지성피부인데 메이크업은 매트한거 쓰면 다 떠버리는 피부라, 기초는 무조건 촉촉한거 혹은 오히려 유분감이 좀 있는걸 선호하는데 이거 데일리로 쓰기 너무너무 좋은 크림 같아요.무엇보다 붉은기가 잘 잡혀요!!! 밤에 바르고 자고 일어났더니 피부가 속광돌고 건강해보이더라구요🥹 강추합니다",[]
2,[NEW] 바이오힐 보 판테셀 리페어 시카좀 크림 80mL 기획 (+앰플 13ml),5.0,"['건성에 좋아요', '보습에 좋아요', '자극없이 순해요']",같은라인 토너패드 사용하고 잇엇는데 판매 종료되면서 보습이랑 진정에 도움되는 제품 찾다가 발견햇는데 이거 쓰고 건조함이랑 피부 진정에 정말 많은 도움이 됏어여!,[]
2,[NEW] 바이오힐 보 판테셀 리페어 시카좀 크림 80mL 기획 (+앰플 13ml),5.0,"['복합성에 좋아요', '진정에 좋아요', '보통이에요']",앰플이 너무 좋아 크림까지 리뉴얼 된 제품 구매해 봅니다 잘맞음 좋겠어요,"['복합성', '가을웜톤', '미백', '블랙헤드']"
2,[NEW] 바이오힐 보 판테셀 리페어 시카좀 크림 80mL 기획 (+앰플 13ml),5.0,"['건성에 좋아요', '보습에 좋아요', '자극없이 순해요']",자극없이 순하게 케어해주는 강추아이템입니다 강추해요.,"['민감성', '겨울쿨톤', '탄력', '트러블']"
2,[NEW] 바이오힐 보 판테셀 리페어 시카좀 크림 80mL 기획 (+앰플 13ml),3.0,"['지성에 좋아요', '보습에 좋아요', '자극이 느껴져요']",미백제품이랑 같이써서 그런지 자극이 느껴졌어요ㅜ.ㅜ 미백제품이랑 같이 안쓰고 한달뒤에 다시 글올 릴게요!,"['복합성', '여름쿨톤', '각질', '모공']"
2,[NEW] 바이오힐 보 판테셀 리페어 시카좀 크림 80mL 기획 (+앰플 13ml),5.0,"['지성에 좋아요', '진정에 좋아요', '자극없이 순해요']",우선 한번 발라봤는데 전에 쓰던 크림보단 꾸덕하긴 하네요발림성이 좋진 않은데 유분이 막 엄청 많고 그러진 않네요우선 꾸준히 써봐야겠네요,[]
2,[NEW] 바이오힐 보 판테셀 리페어 시카좀 크림 80mL 기획 (+앰플 13ml),5.0,"['건성에 좋아요', '보습에 좋아요', '자극없이 순해요']",오.. 확실히 진정 효과 있네요 요즘 자꾸 뒤집어지고 각질도 올라오고 예민했는데 밤에 바르고 자고 일어났더니 왠지 모르게 컨디션이 좋아진 느낌..?! 피부 컨디션이 확 건강해진게 느껴졌어요 🥺 다 쓰고 재구매 각입미다,[]
2,[NEW] 바이오힐 보 판테셀 리페어 시카좀 크림 80mL 기획 (+앰플 13ml),5.0,"['건성에 좋아요', '진정에 좋아요', '자극없이 순해요']",건성 민감성 피부 진정에 좋아요 자극없이 손건조 다 잡아줍니다 :),[]
2,[NEW] 바이오힐 보 판테셀 리페어 시카좀 크림 80mL 기획 (+앰플 13ml),5.0,"['복합성에 좋아요', '진정에 좋아요', '보통이에요']",피부 진정이랑 트러블 관리도 된다길래 구매함. 효과 있는지는 써봐야알듯,"['건성', '쿨톤', '미백', '블랙헤드']"
2,[NEW] 바이오힐 보 판테셀 리페어 시카좀 크림 80mL 기획 (+앰플 13ml),5.0,"['건성에 좋아요', '진정에 좋아요', '자극없이 순해요']","바이오힐보 기초로 다 바꾸고, 환절기라 건조해서 이 제품을 마지막에 추가로 바르는데 한결 낫네요 ㅎㅎ","['민감성', '여름쿨톤', '각질', '잡티']"
