page,product_name,star,title,review,skin_type
2,[1+1/흔적미백] 메디큐브 연어 PDRN 핑크 앰플 더블기획 (30ml+30ml),5.0,"['복합성에 좋아요', '주름/미백에 좋아요', '자극없이 순해요']","< 메디큐브 연어 PDRN 핑크 앰플 >메디큐브 연어 PDRN 핑크 앰플은 피부 재생과 탄력 개선에 도움을 줄 수 있는 제품민감성 피부를 가진 분들은 사용 전에 패치 테스트를 권장하며, 제품의 성분과 농도를 확인하여 개인의 피부 상태에 맞게 선택하는 것이 중요해요 .핵심성분 연어 DNA 에사 추출한 PDRN은 피부재생과 탄력 개선에 도움을 줘요 나이아신아마이드와 펩타이드가 함유 되어있어 피부 톤 개선과 콜라겐 생성을 촉진합니다.","['지성', '웜톤', '블랙헤드', '트러블']"
2,[1+1/흔적미백] 메디큐브 연어 PDRN 핑크 앰플 더블기획 (30ml+30ml),5.0,"['복합성에 좋아요', '주름/미백에 좋아요', '자극없이 순해요']","이번에 생일선물로 부스터프로를 받게 되어서 같이 사용하려고 구매했어요. 아직 사용한지 얼마 안되어서 효과가 좋은지는 잘 모르겠으나, 꾸준히 써보고 추가로 후기 남겨볼게요.확실한건 쓰고 트러블 올라오진 않아서 좋은거같긴해요 ㅎㅎ","['복합성', '여름쿨톤', '다크서클', '모공']"
2,[1+1/흔적미백] 메디큐브 연어 PDRN 핑크 앰플 더블기획 (30ml+30ml),5.0,"['복합성에 좋아요', '주름/미백에 좋아요', '자극없이 순해요']","이거 여기저기서 좋다는 소리 듣고 반신반의하면서 샀었는데 내가 써본 미백+흔적 케어 스킨케어템 중에 제일 만족하면서 잘 쓰고 있는 것 중에 하나임흔적 개선에도 효과 봤는데 이건 그것보단 미백!!진짜 피부가 하얗고 뽀얗게 변하는게 느껴짐.. 이거 밤마다 꾸준히 바르고 일주일쯤 지나서 언니가 갑자기 나 보더니 피부가 왜이렇게 하얗고 복숭아처럼 뽀얗냐고…그냥 하얘지는게 아니라 이 제형 색상처럼 핑크빛으로 환하게 변하는 느낌?마무리감이 끈적하다고들 많이 하던데 어차피 밤에만 바르니까 전혀 신경도 안쓰이고, 그 위에 비교적 가벼운 제형의 크림 올려주니까 전혀 안 끈적거렸음!마무리감이 너무 싫었던 사람들은 이거 바르고 그 위에 무거운 것보다 살짝 반투명한 비교적 가벼운 제형 올려보는 것도 ㅊㅊ냄새는 자세히 맡으면 니글니글한 냄새이긴 한데.. 둔해서 그런가 이것도 별로 신경 안쓰였음무튼 나는 너무 만족하면서 잘 쓰는 중 ㅜ 재구매 의사는 10000% !!","['복합성', '여름쿨톤', '잡티']"
2,[1+1/흔적미백] 메디큐브 연어 PDRN 핑크 앰플 더블기획 (30ml+30ml),5.0,"['건성에 좋아요', '보습에 좋아요', '자극없이 순해요']",사용하기 좋아요! 그냥 일단 좋은거 같아요 1+1 좋은 가격에 구입햌ㅅ고 만족스헞네됴 꾸준히 싸ㅓ보게ㅛ슺니자,"['건성', '쿨톤', '민감성', '잡티']"
2,[1+1/흔적미백] 메디큐브 연어 PDRN 핑크 앰플 더블기획 (30ml+30ml),5.0,"['복합성에 좋아요', '보습에 좋아요', '보통이에요']",피부가 예민해질 때마다 찾게 되는 요즘 최애템!흡수도 빠르고 진정 효과도 확실해서 민감성 피부에 진짜 추천해요. 제품은 올리브영에서 구매 가능합니다 !,[]
2,[1+1/흔적미백] 메디큐브 연어 PDRN 핑크 앰플 더블기획 (30ml+30ml),5.0,"['복합성에 좋아요', '진정에 좋아요', '보통이에요']",향은 장미향? 같고 인위적이진 않고 바르면 촉촉하고 흡수는 빠른편 미백주름 기능은 잘모르겠네요 그냥 딱 핑크색이고 일반 앰플이랑 비슷해요 특별한게 없음,"['민감성', '쿨톤', '미백', '잡티']"
2,[1+1/흔적미백] 메디큐브 연어 PDRN 핑크 앰플 더블기획 (30ml+30ml),5.0,"['건성에 좋아요', '보습에 좋아요', '자극없이 순해요']",메디큐브 연어 PDRN 앰플을 사용한지 6개월정도 되는듯해요메디큐브에서 처음 구매해서 사용했고 올리브영에서 1+1 세일해서 구매해서 사용중이에요바르면 보습이되고 촉촉하니 얼굴이 환해지는 느낌니에요저는 스킨 바르고 이 PDRN 앰플 바르고 선크림 바른 후 화장해도들뜨지않고 촉촉하니 좋더라고요,[]
2,[1+1/흔적미백] 메디큐브 연어 PDRN 핑크 앰플 더블기획 (30ml+30ml),5.0,"['건성에 좋아요', '보습에 좋아요', '자극없이 순해요']",아직 며칠밖에 안 써서 다른 효과는 잘 모르겠는데 바르면 건조한 피부가 맨들맨들하게 돼서 좋아요. 건조함이나 각질 잘 잡아주는 것 같아서 좋아요.,"['복합성', '여름쿨톤', '각질', '다크서클']"
2,[1+1/흔적미백] 메디큐브 연어 PDRN 핑크 앰플 더블기획 (30ml+30ml),5.0,"['복합성에 좋아요', '진정에 좋아요', '보통이에요']",매장에서 직접 발라 보고 사 보았어요 정말 핑크색이네요 피부에 발랐을때 촉촉하고 약간 친척 그림 있는 거 같은 데 이게 호수가 잘 안나지 모르겠어요 저녁에 1번 더 꼼꼼하게 해당 제품만 발라 보아야 겠네요 잘 써 보겠습니다 감사합니다,"['복합성', '웜톤', '블랙헤드', '주름']"
3,[1+1/흔적미백] 메디큐브 연어 PDRN 핑크 앰플 더블기획 (30ml+30ml),3.0,"['건성에 좋아요', '진정에 좋아요', '보통이에요']",아직 더 써봐야 하겠지만 이 앰플을 쓰고미간하고 볼에 뾰루지가 났습니다.미백 효과는 며칠 더 쓰며 지켜봐야 할 거 같습니다.,[]
3,[1+1/흔적미백] 메디큐브 연어 PDRN 핑크 앰플 더블기획 (30ml+30ml),3.0,"['복합성에 좋아요', '진정에 좋아요', '보통이에요']",꾸준히 사용해 봤을 때 피부가 하얘진다거나 잡티가 사라진다거나 같은 드라마틱한 변화는 딱히 없는 것 같고 .. 양도 가격에 비해 넘 작은 것 같아서 딱히 재구매 의사는 없습니다 ..,"['복합성', '겨울쿨톤', '다크서클', '미백']"
3,[1+1/흔적미백] 메디큐브 연어 PDRN 핑크 앰플 더블기획 (30ml+30ml),5.0,"['건성에 좋아요', '보습에 좋아요', '자극없이 순해요']",Pdrn이 들어갔다해서 반신반의하며 구매했는데 사용후에 확실히 피부가 개선되는 느낌이 나요. 리들샷이랑 같이 사용중인데 맘에들어서 또 구매하고싶네요!,"['복합성', '봄웜톤', '블랙헤드', '잡티']"
3,[1+1/흔적미백] 메디큐브 연어 PDRN 핑크 앰플 더블기획 (30ml+30ml),5.0,"['복합성에 좋아요', '보습에 좋아요', '자극없이 순해요']",친구가 이거 흔적에 아주 요물템이라고 해서 따라 삿오요 ㅎㅎ,[]
3,[1+1/흔적미백] 메디큐브 연어 PDRN 핑크 앰플 더블기획 (30ml+30ml),5.0,"['복합성에 좋아요', '주름/미백에 좋아요', '보통이에요']","🌸 피부 흔적·탄력·미백 한 번에! 올리브영 단독 혜택으로 득템✔️ 구매 동기 & 첫인상요즘 피부가 푸석하고 잡티, 색소침착까지 신경 쓰이던 차에 올리브영에서 1+1 더블기획으로 할인 중인 메디큐브 연어 PDRN 핑크 앰플을 발견! 연어 DNA 성분(PDRN)이 1%나 들어있다는 점, 그리고 올리브영 단독 기획이라는 점이 구매 포인트였어요. 핑크빛 앰플 컬러가 너무 예쁘고, 인공색소가 아니라 비타민B12 고유색상이라 안심하고 사용할 수 있었어요.✔️ 주요 성분 & 효과•연어 PDRN 1%: 손상된 피부 세포 재생, 색소침착·흔적 케어, 피부 장벽 강화.•콜라겐, 펩타이드, 코엔자임Q10: 탄력 개선, 속건조 케어, 피부에 쫀쫀한 볼륨감 부여.•미백·주름개선 2중 기능성: 임상시험에서 색소침착, 잡티 14% 이상 개선 효과 인증.✔️ 사용감 & 제형•스포이드 타입이라 위생적이고 양 조절이 쉬워요.•제형은 쫀쫀하면서도 워터리하게 흡수되어, 끈적임 없이 산뜻합니다. 지성·복합성·건성 모두 부담 없이 쓸 수 있어요.•바르자마자 쿨링감이 느껴지고, 피부 결이 매끄럽게 정돈돼요.•흡수 후에는 맑은 수분광채가 올라와서 피부가 투명해 보이고, 메이크업 전에 써도 밀림 없이 잘 먹어요.✔️ 실사용 꿀팁•토너 후, 얼굴 전체에 도톰하게 발라주면 속보습+진정+미백을 한 번에 챙길 수 있어요.•잡티·흔적 부위에는 한 번 더 레이어링해주면 집중 케어 효과 UP!•콜라겐 겔 마스크와 함께 사용하면 시너지 효과로 피부가 더 쫀쫀해지고, 광채가 오래 지속돼요.•아침저녁 모두 사용 가능. 특히 저녁에 듬뿍 바르고 자면 다음날 피부가 편안하고 촉촉해요.✔️ 피부 타입별 추천•예민/트러블 피부: 논코메도제닉 테스트 완료로 여드름성 피부도 안심.•건성/속건조: 수분감이 오래 유지되고, 속당김 없이 촉촉함이 남아요.•탄력 저하/색소침착 고민: 꾸준히 사용하면 피부톤이 맑아지고, 잡티가 옅어지는 효과를 경험할 수 있어요.✔️ 가격 & 가성비•30ml*2개 더블기획, 올리브영 행사 시 2만 원대 초반에 구매 가능.•고함량 PDRN 앰플 중 가성비 최고! 입문자부터 고기능성 스킨케어 찾는 분까지 모두 추천.","['민감성', '쿨톤', '다크서클', '모공']"
3,[1+1/흔적미백] 메디큐브 연어 PDRN 핑크 앰플 더블기획 (30ml+30ml),5.0,"['지성에 좋아요', '주름/미백에 좋아요', '자극없이 순해요']",거의 다 쓴거 보이시죠?진짜 좋아요 대박피부가 좋아지는걸 눈으로 확인한게 이번이 처음인거같아요한 일주일? 정도 사용해주면 눈에 달라진게 보입니다단점이라고 하면 꾸준히 써주지 않으면 효과가 없다는거…?,"['지성', '여름쿨톤', '각질', '다크서클']"
3,[1+1/흔적미백] 메디큐브 연어 PDRN 핑크 앰플 더블기획 (30ml+30ml),4.0,"['건성에 좋아요', '진정에 좋아요', '자극없이 순해요']",아침에는 절ㄹ대 사용허면 안돼요 쫀쫀하고 피부에 챡 밀착해주는 느낌이여서 저녁에 자기전에 발르고 말렸다가 위에 로션 살짝 발라주면 나잇루틴으로 완젼 추쳔입니다!색도 핑크핑크해서 이뻐여,"['트러블성', '가을웜톤', '모공', '민감성']"
3,[1+1/흔적미백] 메디큐브 연어 PDRN 핑크 앰플 더블기획 (30ml+30ml),5.0,"['복합성에 좋아요', '주름/미백에 좋아요', '자극없이 순해요']",괜찮아요흡수도 잘 되는 것 같고 원플원해서 저렴한 가격에 구매했어요잘 사용하고있습니다,"['트러블성', '웜톤', '트러블']"
3,[1+1/흔적미백] 메디큐브 연어 PDRN 핑크 앰플 더블기획 (30ml+30ml),5.0,"['복합성에 좋아요', '보습에 좋아요', '자극없이 순해요']",한 달 넘게 꾸준히 사용해보니 확실히 피부결이 훨씬 매끈해졌어요. 수분감이 좋아서 화장도 잘 먹고 기초는 이 앰플 하나만 써도 괜찮을 정도예요.,[]
3,[1+1/흔적미백] 메디큐브 연어 PDRN 핑크 앰플 더블기획 (30ml+30ml),3.0,"['복합성에 좋아요', '보습에 좋아요', '보통이에요']",그냥 앰플이에요 악건성인데 엄청 수분충전되는 느낌은 없구 쫀득한 제형이에요,[]
4,[1+1/흔적미백] 메디큐브 연어 PDRN 핑크 앰플 더블기획 (30ml+30ml),5.0,"['복합성에 좋아요', '주름/미백에 좋아요', '자극없이 순해요']",개조아요ㄷㄷㄷ 미백으로 바이럴 엄청 돌리길래 샀는데 솔직히 하얘지는건 하나도 없고 흔적에 진짜좋음!!!! 이마에 흔적 3개 정도 있었는데 진짜 일주일만 써도 거의 없어진게 눈에 보였으므 엄마아빠 몇번 발라줬더니 좋다고 2병중에 한병 뺏김ㅜ,"['복합성', '각질', '다크서클']"
1,[대용량150ml] 웰라쥬 리얼 히알루로닉 블루 100 앰플 75ml 1+1 기획,5.0,"['건성에 좋아요', '보습에 좋아요', '자극없이 순해요']",데일리 사계절용으로 짱입니댜흡수력도 좋고 물처럼 묽어서 여러번 덧바르기 좋아요!,"['건성', '겨울쿨톤', '모공', '미백']"
1,[대용량150ml] 웰라쥬 리얼 히알루로닉 블루 100 앰플 75ml 1+1 기획,4.0,"['복합성에 좋아요', '진정에 좋아요', '보통이에요']",저는 완전 건성은 아닌데 이제 날 더워지니 너무 무거운 세럼은 쓰기 싫고 수분용으로 쓸만한거 찾다가 웰라쥬 제품이 1+1하길래 구매해봤어요.하나는 친구주고 하나는 제가 세안 후 쓰고 있는데 딱히 피부 트러블도 없고 무난한 제품이었어요.손목 약한 저에겐 스포이드형이라 그 점이 편하고 좋았네요.,"['건성', '봄웜톤', '다크서클', '잡티']"
1,[대용량150ml] 웰라쥬 리얼 히알루로닉 블루 100 앰플 75ml 1+1 기획,5.0,"['복합성에 좋아요', '진정에 좋아요', '보통이에요']","이거 바르고 내 피부가 비단결이 되었다! 거칠거칠 속수분이 부족했는데,,, 믿고 사보았다. 색이 파란색이라 더 이쁘고 귀여븐느낌 ㅋ 막이래 >_>","['건성', '웜톤', '잡티']"
1,[대용량150ml] 웰라쥬 리얼 히알루로닉 블루 100 앰플 75ml 1+1 기획,5.0,"['지성에 좋아요', '보습에 좋아요', '자극없이 순해요']",지성이라면 에스네이쳐 스쿠알란과 웰라쥬 히일루온산 이 두개가 진리인 듯 캬캬,"['지성', '쿨톤', '모공', '잡티']"
1,[대용량150ml] 웰라쥬 리얼 히알루로닉 블루 100 앰플 75ml 1+1 기획,5.0,"['복합성에 좋아요', '보습에 좋아요', '자극없이 순해요']",수부지 피부가 쓰기 좋은 앰플이에요. 속건조를 잘 잡아줘요. 그리고 끈적이지 않고 촉촉해요. 웰라쥬 앰플을 바르고 흡수시킨 뒤에 보습 크림을 발라주면 건조함이 사라져요.토리든 세럼과 비교하면 토리든 세럼이 조금 더 점성 있고 웰라쥬 앰플은 물처럼 흘러내리는 제형입니다. 보습감이 잘 느껴졌던 건 토리든 세럼이고 촉촉함이 잘 느껴졌던 건 웰라쥬 앰플입니다. 선호하는 제형에 따라 구매하시는 걸 추천합니다.,"['지성', '가을웜톤', '다크서클', '모공']"
1,[대용량150ml] 웰라쥬 리얼 히알루로닉 블루 100 앰플 75ml 1+1 기획,5.0,"['복합성에 좋아요', '보습에 좋아요', '자극없이 순해요']",이런 물제형의 제품은 서본적이 없어서처음애 단황햇는데자극없이 순해서 게석 쓸 예전,"['복합성', '가을웜톤', '모공', '민감성']"
1,[대용량150ml] 웰라쥬 리얼 히알루로닉 블루 100 앰플 75ml 1+1 기획,5.0,"['복합성에 좋아요', '보습에 좋아요', '자극없이 순해요']",화장전 수분충전하기에 딱 좋아요!! 순해서 대부분의 피부에 잘 맞을 것 같아요 물처럼 흐르는 제형이고 끈적임이 적어 좋았어요ㅌㄹㄷ이랑 둘다 사용해봤는데 비슷하긴 하지만 저는 웰라쥬에 손이 더 가네요,"['복합성', '웜톤', '모공', '미백']"
1,[대용량150ml] 웰라쥬 리얼 히알루로닉 블루 100 앰플 75ml 1+1 기획,5.0,"['복합성에 좋아요', '보습에 좋아요', '자극없이 순해요']",진짜 귀찮아서 리뷰 안남기는데.. 보습에 이만한거 없다.. 내 피부는 수분이 부족해서 안좋은거였어.. 원래 자고 일어나면 속당김 좀 있는거 당연한건줄 알았어.. 물처럼 너무 흐르길래 수분 금방 날라가는거 아닌가 했는데 지금까지 써본 제품들 중에 제일 수분을 잘 잡아주는긋,"['복합성', '가을웜톤', '각질', '미백']"
1,[대용량150ml] 웰라쥬 리얼 히알루로닉 블루 100 앰플 75ml 1+1 기획,5.0,"['지성에 좋아요', '보습에 좋아요', '자극없이 순해요']",히알루론산 제품들 참 많은데 여름에는 이게 최고입니다가장 물같은 제형이라 흡수가 빠른 점레이어링을 통해 정도 조절이 가능한 점다른 앰플세럼과 같이쓰기 부담스럽지 않은 점 등등수부지 피부라면 이거 2회이상 레이어링하는거 강추합니다,"['지성', '쿨톤', '모공', '블랙헤드']"
1,[대용량150ml] 웰라쥬 리얼 히알루로닉 블루 100 앰플 75ml 1+1 기획,5.0,"['건성에 좋아요', '진정에 좋아요', '보통이에요']",저처럼 하루 전에 사고 넘 좋아서 엄마 주려고 또 샀오요 ㅋㅋㅋㅋ엄마는 저처럼 건성이라 보습효과 좋은 앰플을 좋아하거둔요화장전에 사용 하면 넘 좋아서 이거 없으면 화장 못해용 건성분들 화장 뜨는 분들 꼭 사용해보세요밀리지 않고 끈적끈적하지 않는 수분 촉촉함입니다,[]
2,[대용량150ml] 웰라쥬 리얼 히알루로닉 블루 100 앰플 75ml 1+1 기획,5.0,"['건성에 좋아요', '보습에 좋아요', '자극없이 순해요']","🔸웰라쥬 리얼 히알루로닉 블루 100 앰플: 저의 인생템 중 또 하나인 웰라쥬 히알루로닉 앰플. 속건조의 여왕이라 불렸던 저에게 피부 좋아졌다는 말을 듣게 해준 템입니다. 이 제품은 10통 넘게 구입하고 사용하고 선물도 하고 한 아주 저에게 효자템이자 필수템이자 제일 만족스러운 앰플입니다. 다른 어떤 수분 앰플 써도 다시 웰라쥬로 쓸 수 밖에 없어요. 매우 물같은 제형으로 주루룩이지만 잘 펴서 흡수시키고 좀더 건조한 날에는 두번 도포해도 끈적임 없이 흡수가 됩니다. 저는 그래서 이 제품은 아낌없이 씁니다. 다른 걸로 체험 기회가 많아도 결국 이 제품이 제일 좋았어요. 잘 흡수되니 메이크업 방해도 되지 않아서 더더욱 좋았구요. 그래서 이 제품 세일할 때마다 쟁여놓고 정말 아낌없이 사용합니다. 그래야 제 맘이 편하더라구요. ^^ 물론 이 제품의 기능은 속건조를 잡는거니, 앰플만 쓰진 마시고 겉으로 수분날아가는 걸 막아주는 로션이나 크림정도는 같이 사용해주시길 권장합니다. 그냥 크림만 쓸 때랑 확실히 다르고 두 기능이 합을 이루는 게 가장 중요합니다.","['건성', '봄웜톤', '모공', '미백']"
2,[대용량150ml] 웰라쥬 리얼 히알루로닉 블루 100 앰플 75ml 1+1 기획,5.0,"['복합성에 좋아요', '보습에 좋아요', '자극없이 순해요']",몇통째쓰는지몰라요 화장하기전  쓰면 아주좋아요!!!!,"['건성', '여름쿨톤', '각질', '홍조']"
2,[대용량150ml] 웰라쥬 리얼 히알루로닉 블루 100 앰플 75ml 1+1 기획,5.0,"['건성에 좋아요', '보습에 좋아요', '자극없이 순해요']",막쓰기 조은 히알루론 앰플 물같긴 하지만 초반에 듬뿍 바르고 크림 듬뿍 발라줘요,"['약건성', '웜톤', '미백', '민감성']"
2,[대용량150ml] 웰라쥬 리얼 히알루로닉 블루 100 앰플 75ml 1+1 기획,5.0,"['지성에 좋아요', '보습에 좋아요', '자극없이 순해요']",이것만 있으면 여름에도 보습 걱정 없어요끈적임 없고 가벼워서 진짜 좋아요,"['건성', '가을웜톤', '각질', '잡티']"
2,[대용량150ml] 웰라쥬 리얼 히알루로닉 블루 100 앰플 75ml 1+1 기획,5.0,"['건성에 좋아요', '보습에 좋아요', '자극없이 순해요']",촉촋사니 좋아요쓴날과 안쓴날 차이가나네요건조한날 좋ㅇㄱㆍㅇᆢ,"['건성', '여름쿨톤', '주름']"
2,[대용량150ml] 웰라쥬 리얼 히알루로닉 블루 100 앰플 75ml 1+1 기획,5.0,"['건성에 좋아요', '보습에 좋아요', '자극없이 순해요']",계속 쟁여놓고 쓰는 제품이예요 너무 부담스럽지않게 촉촉하고 보습감 있어서 좋아요,"['건성', '가을웜톤', '다크서클', '잡티']"
2,[대용량150ml] 웰라쥬 리얼 히알루로닉 블루 100 앰플 75ml 1+1 기획,5.0,"['건성에 좋아요', '보습에 좋아요', '자극없이 순해요']",건조할때 화잘먹 필수인날에는 꼭씁니다 이제 이 앰플없이는 못살아요,"['복합성', '겨울쿨톤', '모공', '미백']"
2,[대용량150ml] 웰라쥬 리얼 히알루로닉 블루 100 앰플 75ml 1+1 기획,5.0,"['복합성에 좋아요', '진정에 좋아요', '자극없이 순해요']",앰플은 웰라쥬로 정착했어요건성인분들은 한겹으로 부족할슈있으니 두번.,[]
2,[대용량150ml] 웰라쥬 리얼 히알루로닉 블루 100 앰플 75ml 1+1 기획,5.0,"['건성에 좋아요', '진정에 좋아요', '자극없이 순해요']",전 토리든보다 이게 나은거같아요 이거쓰다가 토리든 쓰니까 좁쌀올라옴 ㅜ,[]
3,[대용량150ml] 웰라쥬 리얼 히알루로닉 블루 100 앰플 75ml 1+1 기획,5.0,"['복합성에 좋아요', '진정에 좋아요', '자극없이 순해요']",진심으로 10통 넘게 쓴 앰플입니다. 없으면 불안해서 늘 쟁여놔요. 웰라쥬는 세안 직후에 챱챱 바로 바르기 너무 좋아요. 한창 환절기에는 3-6겹 레이어링해서 발랐는데 쫀쫀함이 달라져요. 수분 앰플은 더도말고 덜도말고 수분 그 자체만을 원해서 이게 저한테 딱이더라구요. 화장 전에도 두겹 정도 바르고 온그리언츠 로션 얇게 바르면 안밀리고 좋아요!,"['복합성', '겨울쿨톤', '미백', '민감성']"
